spoon,perspective,0
change,day,0
image,peace,0
fist,knowledge,0
clock,album,1
blanket,layer,0
airplane,business,0
flower,shape,0
phone call,book,0
seed,believer,0
bike,love,0
person,agile,0
son,applicant,0
scale,life,0
egg,shape,0
banana,smell,0
balloon,world,0
animal,commons,0
bomb,price,0
punch,song,0
machine,nation,0
rock,meteor,0
car,amp,0
jacket,knowledge,1
car,computer,0
book,god,0
person,bank,0
window,autism,0
mirror,presence,0
book,architecture,0
ticket,message,0
door,tenet,1
building,philosophy,0
machine,timing,0
ladder,top,0
flashlight,religion,1
horse,tango,0
cat,dean,0
gas,software,0
coin,bottle,0
sponge,cement,0
scale,equation,0
curtain,mist,0
flower,sierra,0
car,organism,0
mirror,man,0
flower,lady,1
tv,husband,0
page,agenda,0
picture,part,0
wind-up toy,clown,0
rock,world,0
child,bird,0
list,style,0
basketball,loyalty,0
sponge,motor,0
building,plateau,0
airplane,spaceship,0
lock,situation,0
game,dream,0
plant,patriotism,0
thread,frequency,0
punch,cough,0
pebble,dream,1
window,honeycomb,0
light,audience,1
horse,business,0
friend,hairdresser,0
friend,wind,1
seed,lust,1
mirror,boy,0
pencil,laser,0
stick,personality,0
table,church,0
tube,bag,0
stream,economy,0
melon,face,0
blanket,closed,0
sheet of paper,space,0
window,lecture,0
hose,wire,0
child,argument,0
eye,faith,0
pocket,mat,0
clock,sky,0
animal,truth,0
bug,theme,0
painting,kiss,0
block,squadron,0
blanket,energy,0
face,chair,0
bomb,journey,0
building,discipline,0
car,predator,0
cat,owner,0
person,jack,0
bubble,mind,1
flower,show,1
dog,news,0
scale,government,0
arm,word,0
mirror,indicator,0
faucet,talent,0
thumb,pass,0
friend,alcohol,1
feather,assassin,0
glass,satire,1
stream,knowledge,1
hand,god,0
soup,consistence,0
cigarette,aroma,1
train,subway,0
apple,brooch,0
person,scientist,0
pillow,second,0
canvas,worship,0
butterfly,sign,0
box,shell,1
car,gospel,0
candy,love,0
cat,pussy,0
garden,woman,1
purse,mouth,0
soup,salad,0
seed,friendship,1
thief,islam,0
breath,fashion,0
substance,bitch,0
person,baseball,0
son,chimp,0
oven,woman,0
machine,truth,0
snowflake,time,1
key,lecture,1
gem,queen,1
plate,sea,1
mosquito,troll,0
rock,wood,0
airplane,budget,0
ticket,stock,0
muscle,originality,0
piece of paper,pact,0
butterfly,manager,0
song,flying,0
object,character,0
table,ram,0
debate,dialogue,0
ice pack,river,0
hand,comment,0
pillow,jealousy,0
machine,fund,0
dog,negro,0
train,sentence,0
blanket,bed,0
window,project,0
pet,joker,0
fist,rage,0
rock,cookie,0
balloon,hymen,0
train,student,0
sheet of paper,layer,0
microwave,kid,0
child,self,0
animal,ego,0
balloon,cock,0
window,video,1
cap,round,0
phone,love,0
shirt,leadership,0
garden,ocean,1
punch,slayer,0
nut,guy,0
mouth,martin,0
sponge,person,0
pillow,earth,0
sponge,potato,0
finger,guru,0
pen,house,0
mirror,plating,0
block,problem,0
child,howl,0
pencil,shape,0
poker chip,life,0
stick,prick,0
perfume,power,1
butterfly,air,0
key,shot,0
fly,lie,0
seed,doubt,1
breath,silence,1
sword,capitalism,0
oven,ward,0
tool,tactic,1
feather,truth,0
tool,typeface,0
light switch,system,0
leaf,music,0
arm,second,0
son,hutch,0
human,form,0
text,video,0
extension cord,repeater,0
door,election,0
monitor,conscience,1
fish,post,0
tool,acceptance,0
bed,house,0
glove,money,0
lock,health,0
plate,panel,1
lamp,prayer,1
animal,shape,0
coin,oneness,0
clock,trap,0
egg,mind,0
friend,instinct,0
person,bud,0
pillow,gem,0
word,flash,0
hammer,network,0
friend,marvel,0
bomb,love,0
powder,foundation,0
hole,situation,0
watermelon,big,0
string,novel,0
smell,desperation,0
sword,involvement,0
friend,clutter,0
string,matter,0
mirror,tea,0
chorus,banjo,0
car,place,0
game,attraction,0
button,chin,0
human,case,0
flower,affection,1
machine,relationship,0
baby,relationship,0
sword,hate,1
seed,dream,1
fish,consistency,0
window,time,0
plant,heart,1
sword,immigration,0
punching bag,torso,0
medicine,jealousy,1
mosquito,sin,1
song,rhythm,0
punch,rejection,1
word,answer,0
curtain,snow,1
lake,pond,0
tube,lip,0
exercise,movie,0
picture,nose,0
gum,band,0
book,dance,0
page,canvas,0
punch,script,0
door,blame,0
dog,anger,1
gift,strip,0
box,memory,1
gem,miracle,1
console,emulator,0
list,repertoire,0
car,guy,0
image,bread,0
oven,factory,0
finger,device,0
penny,spike,0
fly,awareness,0
hammer,regression,0
child,waterfall,0
rock,earth,0
bike,scooter,0
friend,publisher,0
label,transition,0
iphone,mind,0
jacket,lipstick,0
object,moment,0
wall,love,0
crumb,comment,0
baby,hotel,0
song,fight,0
weight,amulet,0
punch,note,0
gift,faith,1
page,sunday,0
dog,lust,0
door,web,0
seed,moment,1
song,team,0
flashlight,awareness,1
art,coding,0
vegetable,brain,0
oven,bus,0
mirror,nature,0
gate,permission,0
sponge,stucco,0
bug,life,0
fiber,student,0
lover,friend,0
thief,story,0
thing,faith,0
teddy bear,kitten,0
paintbrush,light,1
weed,regulation,0
gift,heaven,1
mirror,language,0
tattoo,psoriasis,0
ant,greed,1
page,sunrise,0
face,voice,0
frame,staging,0
dart,note,0
seed,song,1
bomb,sentence,0
tool,chapter,0
music,hysterics,0
circle,circuit,0
horse,keyboard,0
weight,guilt,0
spice,creepy,0
ladder,marriage,0
book,guide,0
bomb,earthquake,1
frame,music,0
letter,wake,0
painting,religion,0
cabinet,trinity,0
rope,morality,1
computer,man,0
bed,cleavage,0
gem,mom,0
sheet,adversity,0
instrument,pedal,0
art,poker,0
tube,channel,0
butterfly,freedom,1
machine,result,0
balloon,fear,0
mosquito,startup,0
lake,channel,0
mirror,reality,1
paper towel,woman,0
building,aircraft,0
cover,mindfulness,0
cat,rabbit,0
dog,community,0
penny,bullet,0
magazine,picture,0
bomb,family,0
string,friendship,0
mosquito,mum,0
ladder,humility,1
sponge,instrument,0
balloon,chamber,0
mirror,effect,0
person,player,0
fish,bush,0
credit card,deal,0
shoe,money,0
game,course,0
animal,rage,0
map,test,0
game,fiction,0
dog,atheism,0
train,punch,0
book,edition,0
hanger,house,0
punch,cartoon,0
butterfly,mind,1
art,industry,1
person,willow,1
map,exhibition,0
calculator,logic,1
rock,turkey,0
toy,guy,0
book,interview,0
accordion,gospel,1
ticket,diploma,0
straw,shunt,0
tool,heaven,0
debate,effect,0
medicine,taste,0
rock,phone,0
tv,journal,0
food,blood,0
perfume,optimism,0
machine,power,0
radio,bible,0
trash,web,0
child,bolt,0
pebble,message,0
baby,child,0
bladder,man,0
wall,cement,0
football,astigmatism,0
wall,sheet,0
hose,arm,0
finger,pressure,1
friend,magic,0
wheel,model,0
person,deal,0
mirror,lens,0
gum,love,1
map,network,0
light,door,1
rock,bottom,0
weed,envy,0
child,raven,0
mouse,rowdy,0
friend,sibling,0
child,hemp,0
radio,energy,0
front door,book,1
banana,literature,0
sponge,tent,0
machine,metro,0
window,skin,0
human,coral,0
sport,business,0
grape,mind,0
seed,seminar,0
circle,record,0
mosquito,government,0
bubble,mundane,0
game,knitting,0
purse,phone,0
box,temple,0
bubble,miracle,1
ring,pain,0
pebble,earth,0
child,plant,0
page,contract,0
ball,bottom,0
fish,baby,0
building,type,0
bomb,baby,0
mirror,critic,0
dog,movement,0
friend,narrator,0
spice,pride,0
calculator,conversation,0
rope,string,0
weight,music,0
gate,salvation,1
candle,man,1
seed,exposure,0
call,film,0
child,independence,0
telephone,duplex,0
car,shutter,0
flag,faith,0
bag,rest,0
horse,appearance,0
song,sonnet,1
nail,bible,0
mirror,market,0
switch,sleep,0
mirror,plate,1
penny,world,0
couch,interior,0
pet,mind,0
song,man,0
pet,dimension,0
clock,politics,0
game,trust,0
book,vinyl,0
computer,vehicle,0
animal,nation,0
coin,quality,0
seed,contribution,1
rubber band,novel,0
human,designer,0
car,pizza,0
human,tree,0
punch,memorial,0
dog,principal,0
sword,education,0
bottle,sipper,0
pebble,tragedy,0
bathtub,economy,0
towel,snow,1
butterfly,shy,0
son,shogun,0
bird,people,0
friend,teacher,1
rubber band,faith,0
punch,arrest,0
drink,place,0
credit card,sex,1
counter,setting,0
telephone,warp,0
blanket,smoke,0
person,creation,0
word,cult,0
stream,time,1
flower,horror,0
page,plaid,0
bird,pale,0
computer,house,0
shade,rainbow,0
car,tank,0
sport,war,0
hammer,disappointment,0
wind,news,1
human,organization,0
table,world,0
machine,body,0
tool,eye,0
muscle,focus,0
glass,female,0
shade,dusk,1
thread,truth,0
train,channel,0
tool,blueprint,0
marble,earth,0
wall,wake,0
gem,kindness,0
punch,second,0
plastic,tissue,0
mouse,question,0
flashlight,consciousness,1
guitar,life,1
word,grammar,0
straw,incident,0
sponge,egg,0
rubber band,hazing,0
lamp,personality,1
mirror,clarity,0
mirror,concentration,0
flower,devotion,0
bladder,thing,0
machine,quad,0
rock,book,0
block,slope,0
bag,fit,0
coin,picture,0
seed,voice,0
cord,fuse,0
pancake,crumpet,0
feather,question,0
mirror,poem,0
game,horse,0
oven,mind,0
painting,helmet,0
toothbrush,stick,0
dog,spike,0
child,group,0
window,heart,1
dart,footwork,0
feather,flag,0
leaf,child,0
rock,sponge,0
powder,size,0
test,destiny,0
smell,bloke,0
liquid,god,1
nail,article,0
note,section,0
glove,seat,0
hose,aneurism,0
game,freeway,0
plant,christianity,0
friend,body,0
microwave,oval,0
machine,classifier,0
dog,fitness,0
stick,rest,0
rubber band,hunger,0
fish,city,0
pillow,chicken,0
snowflake,barrel,0
ping pong ball,voice,0
window,faith,1
name,surname,0
answer,conclusion,0
ticket,document,0
mobile phone,time,0
child,brunette,0
person,state,0
son,peer,0
itch,smoking,0
hole,fear,1
rock,grace,0
eye,hate,0
coat,age,0
balloon,economy,1
blanket,democracy,0
child,place,0
wall,pregnancy,0
hole,post,0
punch,album,0
child,bulldog,0
egg,tomato,0
app,clock,0
sponge,memory,1
rubber band,sex,0
bug,education,0
microphone,pick,0
cigarette,tanning,0
hand,nearness,0
butterfly,melody,1
banana,life,0
computer,tablet,0
map,scripture,0
map,poem,0
pencil,love,0
ingredient,detail,0
table,map,0
gem,memory,0
wrist,method,0
cut,scratch,0
child,vintage,0
sponge,mind,1
hammer,existence,0
teddy bear,smile,0
mirror,literature,0
music,sentence,0
sport,school,0
child,timber,0
wet cloth,anger,0
marble,happiness,0
blanket,tomato,0
surprise,person,0
circle,cylinder,0
baby,advocacy,0
